URL,status code
https://www.dailymail.co.uk/news/article-6726735/British-born-born-no-brain-learns-count-surf-receiving-treatment-Australia.html,200
https://www.dailymail.co.uk/news/article-6727271/Endangered-birds-threatening-derail-2billion-Adani-coal-bred-homes.html,200
https://www.dailymail.co.uk/news/article-6726157/Michael-Cohen-gets-REPRIEVE-doesnt-report-prison-May.html,200
https://www.dailymail.co.uk/news/article-6720367/Shamima-Begum-expect-spoken-returns-UK-police-chief.html,200
https://www.dailymail.co.uk/news/article-6725951/Barack-Obama-slams-hip-hop-rap-music-promoting-toxic-masculinity.html,200
https://www.dailymail.co.uk/news/article-6722603/Gulf-War-hero-John-Nichol-says-farewall-Tornado-jet-retired-45-years.html,200
https://www.dailymail.co.uk/news/article-6724091/Fascinating-unseen-photos-taken-Nazi-soldier-Germans-Dunkirk.html,200
https://www.dailymail.co.uk/news/article-6724963/Trump-jokes-Crazy-Bernie-Sanders-77-year-old-socialist-launches-campaign-unseat-him.html,200
https://www.dailymail.co.uk/news/article-6727143/Senior-CNN-analyst-warns-Roger-Stone-dandy-raped-prison.html,200
https://www.dailymail.co.uk/news/article-6726089/Abigail-Kopf-shot-Michigan-Uber-driver-no-childhood-memories-doesnt-feel-normal.html,200
https://www.dailymail.co.uk/news/article-6727517/More-100-councils-Great-British-Spring-Clean-Royal-Navy-crew-recover-350-bags.html,200
https://www.dailymail.co.uk/news/article-6724451/Grandmother-Betty-Humphries-worked-NHS-Wales-35-years-died-hospital-failings.html,200
https://www.dailymail.co.uk/news/article-6725585/Love-Island-star-Charlie-Brake-shares-footage-bungling-burglar-sent-flying.html,200
https://www.dailymail.co.uk/news/article-6608833/ROBERT-HARDMAN-day-Prince-Philip-diligently-carefully-drove-Windsor-estate.html,200
https://www.dailymail.co.uk/news/article-6719335/Huaweis-founder-says-world-live-without-it.html,200
https://www.dailymail.co.uk/news/article-6721951/Police-Tip-Smollett-2-brothers-elevator.html,200
https://www.dailymail.co.uk/news/article-6727719/Bernie-Sanders-sign-affirmation-run-Democrat-2020.html,200
https://www.dailymail.co.uk/news/article-6725429/May-slams-Corbyn-turning-proud-Labour-institutionally-anti-Semitic-party.html,200
https://www.dailymail.co.uk/news/article-6727531/Woman-55-plans-HANDBAG-skin-amputated-LEG.html,200
https://www.dailymail.co.uk/news/article-6609795/Driver-claims-Prince-Philip-smashed-near-Sandringham-estate.html,200
https://www.dailymail.co.uk/news/article-6725541/Is-Whoopi-secretly-hosting-Oscars.html,200
https://www.dailymail.co.uk/news/article-6724465/Michael-Jacksons-maid-breaks-silence-really-went-on.html,200
https://www.dailymail.co.uk/news/article-6673951/Meghan-begged-father-stop-victimizing-wedding.html,200
https://www.dailymail.co.uk/news/article-6722665/Thousands-demonstrate-against-anti-Semitism-France-following-spike-hate-crimes.html,200
https://www.dailymail.co.uk/news/article-6725079/Britons-helped-Nazis-World-War-II-receiving-pensions-Germany.html,200
https://www.dailymail.co.uk/news/article-6727071/Kansas-man-33-kidnapped-sexually-abused-13yo.html,200
https://www.dailymail.co.uk/news/article-6717603/Malia-Obamas-secret-Facebook-account-reveals-anti-Trump-messages.html,200
https://www.dailymail.co.uk/news/article-6721923/Ex-European-president-says-room-compromise.html,200
https://www.dailymail.co.uk/news/london/index.html,200
https://www.dailymail.co.uk/news/article-6719215/CBSs-Lara-Logan-says-committing-professional-suicide-admits-media-liberal.html,200
https://www.dailymail.co.uk/news/article-6723597/Britain-strip-IS-teen-citizenship-lawyer.html,200
https://www.dailymail.co.uk/news/article-6726435/Cyclone-Oma-barrels-east-coast-Brisbane-Gold-Coast-set-smashed.html,200
https://www.dailymail.co.uk/news/article-6726677/Convenience-store-El-Chapos-home-state-cashes-jailed-drug-lords-notoriety-souvenirs.html,200
https://www.dailymail.co.uk/news/article-6721145/Bangladesh-blocks-internet-porn-taking-20-000-websites.html,200
https://www.dailymail.co.uk/news/article-6612195/Nine-year-old-girl-named-Queenie-reveals-hero-grandfather-helped-rescue-Prince-Philip-97.html,200
https://www.dailymail.co.uk/news/article-6726957/Surveillance-footage-Nigerian-brothers-Jussie-Smollett-attack-buying-ski-masks-red-hat.html,200
https://www.dailymail.co.uk/news/article-6718373/Jussie-Smollett-staged-hoax-attack-threatening-letter-did-not-attention.html,200
https://www.dailymail.co.uk/news/article-6724753/amp/Amir-Khan-blasts-arrogant-jihadi-bride-Shamima-Begum-giving-Muslims-bad-name.html,200
https://www.dailymail.co.uk/news/article-6726773/Kangaroos-coach-Mal-Meninga-says-Jack-Belin-players-accused-crimes-stood-down.html,200
https://www.dailymail.co.uk/news/article-6607639/Should-Prince-Philip-driving-97-Palace-insist-Dukes-licence-date.html,200
https://www.dailymail.co.uk/news/article-6727323/Shamima-Begum-case-questions-answered-including-lose-baby.html,200
https://www.dailymail.co.uk/news/article-6725073/Video-girl-getting-ready-cheer-competition-fatal-gas-explosion.html,200
https://www.dailymail.co.uk/news/article-6721221/ISIS-obsessed-teenager-19-plotted-London-Bridge-style-terror-attack.html,200
https://www.dailymail.co.uk/news/article-6720093/Kamala-Harris-caught-guard-probed-previous-tweet-actor-Jussie-Smollett.html,200
https://www.dailymail.co.uk/news/article-6608795/RICHARD-KAY-Prince-Philip-Queen-live-separate.html,200
https://www.dailymail.co.uk/news/article-6724655/At-12-British-ISIS-brides-arrived-Syrian-refugee-camps-past-week.html,200
https://www.dailymail.co.uk/news/article-6727543/Corbyn-heads-Brussels-talks-Eurocrats.html,200
https://www.dailymail.co.uk/news/article-6726877/Plastered-Mr-Juncker-EU-Commission-chief-shows-cheek-to.html,200
https://www.dailymail.co.uk/news/article-6725381/Schoolboy-15-convicted-sex-assault-girl-classroom-allowed-stay-school.html,200
https://www.dailymail.co.uk/news/article-6718417/Shamima-Begums-baby-taken-Loose-Womens-Denise-Welch-tells-viewers.html,200
https://www.dailymail.co.uk/news/article-6722129/Suicide-not-fashion-Model-hits-Burberry.html,200
https://www.dailymail.co.uk/news/article-6727041/Coast-Guard-lieutenant-arrested-arsenal-accused-plotting-massive-attack.html,200
https://www.dailymail.co.uk/news/article-6655863/Will-Meghan-baby-Lindo-Wing.html,200
https://www.dailymail.co.uk/news/article-6726753/House-Dems-readying-bill-block-Trumps-border-emergency.html,200
https://www.dailymail.co.uk/news/article-6727081/Tucker-Carlson-berates-Dutch-historian-accused-taking-dirty-money.html,200
https://www.dailymail.co.uk/news/article-6722799/John-Major-urges-Tory-rebels-not-abandon-party.html,200
https://www.dailymail.co.uk/news/article-6724121/Claims-Tory-MPs-defect-new-Independent-Group-soon-TODAY.html,200
https://www.dailymail.co.uk/news/article-6718073/Malias-Miami-girl-squad-Former-daughters-friends-high-school-classmates.html,200
https://www.dailymail.co.uk/news/article-6726931/Theresa-insists-progress-Irish-backstop-talks-Brussels.html,200
https://www.dailymail.co.uk/news/article-6727229/Qantas-Jetstar-ditch-paper-boarding-passes-switch-digital-cut-waste.html,200
https://www.dailymail.co.uk/news/article-6721059/Birmingham-13th-century-moated-manor-house-drawbridge-sale-1-25million.html,200
https://www.dailymail.co.uk/news/article-6724415/Kevin-Spaceys-estranged-brother-fears-actor-kill-sexual-assault-allegations.html,200
https://www.dailymail.co.uk/news/article-6724061/Only-Fools-Horses-musical-gets-mixed-reviews-critics-opening-night.html,200
